Id,Content
Main_LahaiRoi_3_2_10_26,「那個東西」？
Main_LahaiRoi_3_2_10_27,你在隱瞞什麼？
Main_LahaiRoi_3_2_10_28,十分抱歉，二位老師！我的確幫瑪嘉啟動了那些儀器，但我實在不記得具體的位置了！請二位先回——
Main_LahaiRoi_3_2_10_30,那是虛質磁暴……怎麼會，深空聯合近期沒有收到任何預警訊息。
Main_LahaiRoi_3_2_10_31,當務之急是避免它影響到這裡的人。
Main_LahaiRoi_3_2_10_32,詢問的事待會再說，我們走。
Main_LahaiRoi_3_2_10_33,你與莫寧裝作學院的教授找到艾絲翠德，她似乎在隱瞞著什麼。這時，虛質磁暴發生了。
Main_LahaiRoi_3_2_101_1,剛才的光輝……是莫寧一個人進入了爐芯內部。
Main_LahaiRoi_3_2_101_2,{PlayerName}，深空聯合已經接入你的運具，會為你提供一切幫助！
Main_LahaiRoi_3_2_101_3,我們沒辦法聯繫上莫寧教授，現在唯一能拜託的就是您！
Main_LahaiRoi_3_2_101_4,交給我，我去找她！
Main_LahaiRoi_3_2_12_1,小心，有隧群被汙染了。
Main_LahaiRoi_3_2_13_1,這裡，下方好像有一個奇怪的裝置。
Main_LahaiRoi_3_2_13_3,裝置嗎？機械相關的事情請交給我處理，前輩請小心。
Main_LahaiRoi_3_2_14_1,看起來就是這個。
Main_LahaiRoi_3_2_14_2,讓它停止運行後，虛質磁暴就停止了。
Main_LahaiRoi_3_2_14_3,這也是你的共鳴能力嗎？
Main_LahaiRoi_3_2_14_4,……欸？不，只是書看得比較多而已……
Main_LahaiRoi_3_2_14_5,從結構來看，它像是一種兼具儲存與注射功能的容器。
Main_LahaiRoi_3_2_14_6,哇，好臭！
Main_LahaiRoi_3_2_14_7,這玩意兒怎麼和前段時間那條大蟲子一個味道！它不是已經被幹掉了嗎？！
Main_LahaiRoi_3_2_14_8,大蟲子……是說<te href=700004>虛誕蟲</te>嗎？
Main_LahaiRoi_3_2_14_9,是這樣嗎……對頻率進行高精度捕獲……進行能量資訊載體儲備……
Main_LahaiRoi_3_2_14_10,生態學模型……原生環境下的活動特徵……數學重構……
Main_LahaiRoi_3_2_14_11,場域調製器……參數化投射……
Main_LahaiRoi_3_2_14_14,……啊，抱歉……
Main_LahaiRoi_3_2_14_15,有沒有我能聽懂的版本？
Main_LahaiRoi_3_2_14_16,有沒有阿布能聽懂的版本？
Main_LahaiRoi_3_2_14_17,嗯，簡單解釋一下，就是這個裝置提取了虛誕蟲的頻率，以自己為中心向外部釋放虛質，人為地製造了這場虛質磁暴。
Main_LahaiRoi_3_2_14_18,瑪嘉的探測器會被汙染，恐怕也是因為無意間接觸到了它。
Main_LahaiRoi_3_2_14_19,啾嚕……
Main_LahaiRoi_3_2_14_20,咦，是不是有什麼聲音？
Main_LahaiRoi_3_2_14_21,啾嚕……啾嚕嚕……
Main_LahaiRoi_3_2_14_22,是從那邊的隧群元件下面傳出的，我們去看看吧。
Main_LahaiRoi_3_2_14_23,？？？
Main_LahaiRoi_3_2_14_24,你和莫寧找到了令這場虛質磁暴發生的元凶：一個封存著虛誕蟲的頻率的裝置。
Main_LahaiRoi_3_2_1401_1,啾嚕……
Main_LahaiRoi_3_2_15_1,啾嚕……
Main_LahaiRoi_3_2_15_4,是一隻<te href=700026>日靈</te>。
Main_LahaiRoi_3_2_15_5,原來它們長這樣。
Main_LahaiRoi_3_2_15_6,我之前見過日靈。
Main_LahaiRoi_3_2_15_7,嗯，它們是常與羅伊族相伴的一種特殊生物。
Main_LahaiRoi_3_2_15_8,已經見過了嗎……？原來，你已經去過很多地方了。
Main_LahaiRoi_3_2_15_9,根據羅伊族的記載，自隧者隕落的那一日，日靈就出現在了拉海洛的大地上。
Main_LahaiRoi_3_2_15_10,羅伊族認為，它們是隧者殘存的魂魄。為了送它們回到隧者的身體，羅伊族的牧者會以養育它們為使命，護送它們免受虛質磁暴的汙染，直至其完全成熟，回歸浮光林中的日樹。
Main_LahaiRoi_3_2_15_11,這一隻，應該是在虛質磁暴發生時，躲在有防護作用的隧群元件下才逃過一劫。
Main_LahaiRoi_3_2_15_12,啾嚕……
Main_LahaiRoi_3_2_15_13,（這種感覺……與在學院那時是一樣的。）
Main_LahaiRoi_3_2_15_14,我看到了這隻日靈的記憶。
Main_LahaiRoi_3_2_15_15,剛才那位羅伊族將這個裝置放在了這裡，引發了虛質磁暴，只有這隻日靈倖存。
Main_LahaiRoi_3_2_15_16,那麼，有關艾絲翠德的猜測就完全印證了。要返回營地問問她嗎？
Main_LahaiRoi_3_2_15_17,不，不用了……你們剛才說的事，我都聽到了。
Main_LahaiRoi_3_2_15_18,……這個裝置，的確是我放的。
Main_LahaiRoi_3_2_15_19,告訴我們你做了什麼。
Main_LahaiRoi_3_2_15_20,……前幾天，我護送即將成熟的日靈前往<te href=700021>浮光林</te>，偶然間遇到了伊摩爾祭司。
Main_LahaiRoi_3_2_15_21,他像是剛和什麼人說完話，樣子有些疲憊。看到我時，他像是嚇了一跳，什麼都沒說就快步離開了。
Main_LahaiRoi_3_2_15_22,那時從他的衣袖裡，就掉出了這個……
Main_LahaiRoi_3_2_15_23,你為什麼要把它帶走？
Main_LahaiRoi_3_2_15_24,我當時沒反應過來，就想著把它帶回營地裡，等下次見到伊摩爾祭司時還給他。
Main_LahaiRoi_3_2_15_25,但……日靈們都不喜歡這個東西，我也感覺它散發出一股讓人難受的氣息。
Main_LahaiRoi_3_2_15_26,我不敢繼續把它放在營地裡，卻也不敢讓伊摩爾祭司發現我拿到了它。
Main_LahaiRoi_3_2_15_27,所以，我背著所有人把它埋在了這裡。之後的事，你們就都知道了……
Main_LahaiRoi_3_2_15_28,你和莫寧找到了聲音的來源：一隻日靈，並從它的記憶中看到艾絲翠德將產生虛質磁暴的裝置埋在了附近。艾絲翠德解釋：這個裝置是從伊摩爾祭司那裡得到的。
Main_LahaiRoi_3_2_19_1,二位，請留步。
Main_LahaiRoi_3_2_19_2,看裝扮，二位並非我族之人。不遠萬里來到赫爾琉斯，是有什麼要事嗎？
Main_LahaiRoi_3_2_19_3,啾~
Main_LahaiRoi_3_2_19_4,哦？這隻日靈是……
Main_LahaiRoi_3_2_19_5,我們帶它回家。
Main_LahaiRoi_3_2_19_6,啾嚕，啾嚕~
Main_LahaiRoi_3_2_19_7,呵呵，有意思……日靈只會親近自身信任之人，感謝你們帶回這個孩子。
Main_LahaiRoi_3_2_19_8,不過，二位身上的氣息，一位來自巨劍之上的深空聯合，另一位則來自冰原之外更為廣袤的世界，為何會成為日靈的牧者，來到此處呢？
Main_LahaiRoi_3_2_19_9,（還不清楚有多少人知道伊摩爾的所為。現在還是不要提到他的名字，以免打草驚蛇。）
Main_LahaiRoi_3_2_19_10,我們從虛質磁暴中救下了這隻日靈，聽說應該把它送回浮光林，參加「歸源之儀」。
Main_LahaiRoi_3_2_19_11,虛質磁暴？你是說，就在不久之前的那一場……
Main_LahaiRoi_3_2_19_12,啾——
Main_LahaiRoi_3_2_19_13,哈哈哈，那可必須要感謝你們才行啊！
Main_LahaiRoi_3_2_19_14,不過，還請容老夫一問——記得那場虛質磁暴發生的地點，就在阿圖雅營地附近。
Main_LahaiRoi_3_2_19_15,那座營地中，有一位名為艾絲翠德的牧者。既然救下了落單的日靈，為何不交由專門的牧者養育，而親自來此一趟呢？
Main_LahaiRoi_3_2_19_16,（忘了這一點……沒有妥善的理由，可能會讓他起疑。）
Main_LahaiRoi_3_2_19_17,因為……艾絲翠德向你們隱瞞了一些事。
Main_LahaiRoi_3_2_19_18,您的意思是……？
Main_LahaiRoi_3_2_19_19,艾絲翠德的女兒瑪嘉是星炬學院的學生，她……在學院進行違法實驗，造成了破壞性影響。
Main_LahaiRoi_3_2_19_20,瑪嘉現在……面臨嚴峻的處罰。艾絲翠德也因為忙於應付相關事務，這段時間無法履行牧者的職責。
Main_LahaiRoi_3_2_19_21,根據《星炬學院教職工守則》，我們作為瑪嘉的教師，有義務對學生行為造成的不良後果進行彌補。
Main_LahaiRoi_3_2_19_22,所以，在艾絲翠德無法護送日靈時，由我們代為效勞。
Main_LahaiRoi_3_2_19_24,誠如莫寧教授所述。
Main_LahaiRoi_3_2_19_25,唉，早知道艾絲翠德那寶貝女兒調皮，沒想到還能惹出這麼大的禍！哎呀，以她的性格，為了女兒就也難怪啦。
Main_LahaiRoi_3_2_19_26,倒是沒想到，星炬學院真會為此千里迢迢來到這裡。我為我之前的態度向二位道歉，你們救下了日靈，又幫助了我們的族人，無愧於「牧者」之名。
Main_LahaiRoi_3_2_19_27,為了迎接明日的「<te href=700028>歸源之儀</te>」，赫爾琉斯會於今晚舉辦晚宴。到時候，還請二位務必賞光，就當是對先前無禮的補償了。
Main_LahaiRoi_3_2_19_28,請來吧，二位——從此，羅伊族將對你們以朋友之名相稱。
Main_LahaiRoi_3_2_19_29,如果累了的話，可以前往營地休息，晚宴會在晚上8點正式開始。
Main_LahaiRoi_3_2_19_30,赫爾琉斯的守村人阿克塞爾對你們的身分產生了懷疑，但莫寧以瑪嘉老師的身分獲取了信任。你們受邀參與歸源之儀前的晚宴。
Main_LahaiRoi_3_2_2_1,快到我們和莫寧約定見面的時間了吧！
Main_LahaiRoi_3_2_2_2,不知道深空聯合的特色食物會是什麼，好期待啊！
Main_LahaiRoi_3_2_20_1,是你算錯了，按照你預設的時間，爐芯的旋轉角度是千分之四點零六轉。
Main_LahaiRoi_3_2_20_2,不不不，肯定是你算錯了——我已經驗算了八遍，就是千分之四點零八轉！
Main_LahaiRoi_3_2_20_3,請問，你們見過伊摩爾祭司嗎？
Main_LahaiRoi_3_2_20_4,伊摩爾祭司？哈哈，我們怎麼可能私下見過他。
Main_LahaiRoi_3_2_20_5,歷代秘日六席裡，像伊摩爾這樣幾乎從不在族人面前現身的都是少數。你們要見他的話，明天的「歸源之儀」可要抓緊機會了。
Main_LahaiRoi_3_2_20_6,唉，我記得「視界」之席繼位之前，還會像這樣和我們一起比賽算數呢。
Main_LahaiRoi_3_2_20_7,她要是看到這場比賽，肯定會說……
Main_LahaiRoi_3_2_20_8,肯定會說是千分之四點零六轉！
Main_LahaiRoi_3_2_20_9,不，就是千分之四點零八轉！
Main_LahaiRoi_3_2_2001_1,是你算錯了，按照你預設的時間，爐芯的旋轉角度是千分之四點零六轉。
Main_LahaiRoi_3_2_2001_2,不不不，肯定是你算錯了——我已經驗算了八遍，就是千分之四點零八轉！
Main_LahaiRoi_3_2_21_1,就要和你告別了啊，金盞花……
Main_LahaiRoi_3_2_21_2,啾……
Main_LahaiRoi_3_2_21_3,請問，你見過伊摩爾祭司嗎？
Main_LahaiRoi_3_2_21_4,伊摩爾祭司……對喔，畢竟明天就是「歸源之儀」，難免要遇見他的。
Main_LahaiRoi_3_2_21_5,說實話，日靈們似乎不太喜歡他，因此我們牧者也與他接觸不多。
Main_LahaiRoi_3_2_21_6,啾嗯。
Main_LahaiRoi_3_2_21_7,雖說他畢竟是由引日殿選出的繼任者，我們不會質疑他的資格。
Main_LahaiRoi_3_2_21_8,不過，可以的話，我還是更希望將來的秘日六席是一個被日靈喜歡的人……就像西格莉卡那樣。
Main_LahaiRoi_3_2_21_9,啾嗯……
Main_LahaiRoi_3_2_2101_1,就要和你告別了啊，金盞花……
Main_LahaiRoi_3_2_2101_2,啾……
Main_LahaiRoi_3_2_22_1,今晚的宴會有新客人，食材要多準備兩人份……
Main_LahaiRoi_3_2_22_2,請問，你見過伊摩爾祭司嗎？
Main_LahaiRoi_3_2_22_3,伊摩爾？那孩子現在不會回這裡啦。
Main_LahaiRoi_3_2_22_4,不瞞你說，他爸媽在他小時候被捲進虛質磁暴後，就是我和阿克塞爾把他養大的。
Main_LahaiRoi_3_2_22_5,他從小性格孤僻，沒什麼朋友……剛因為共鳴能力被選作未來的秘日六席時，他可高興了，說自己終於不用受欺負了。
Main_LahaiRoi_3_2_22_6,可惜不知道中間發生了什麼，他又說對當秘日六席根本沒興趣，不但孤僻得更厲害，連家都很少回了。
Main_LahaiRoi_3_2_22_7,唉，偶爾回來吃頓飯也是好的啊。
Main_LahaiRoi_3_2_2201_1,今晚的宴會有新客人，食材要多準備兩人份……
Main_LahaiRoi_3_2_23_1,（離晚宴開始還有一段時間。這裡也許有人知道伊摩爾祭司的事，稍微打聽一下好了。）
Main_LahaiRoi_3_2_233_5,和之前裝置製造的磁暴攜帶的特徵波形一樣，這不是自然產生的虛質磁暴。
Main_LahaiRoi_3_2_233_6,你什麼時候做的解析？
Main_LahaiRoi_3_2_233_7,……充電無法行動時，做些事會讓我安心一點。
Main_LahaiRoi_3_2_24_1,諸位——到晚宴的時間了！
Main_LahaiRoi_3_2_24_2,明日是每個月「歸源之儀」的日子——在這個盛大的日子裡，經由我們之手撫育長大的日靈，將徹底化作輝光，回歸隧者那神聖的軀體。
Main_LahaiRoi_3_2_24_3,這既是告別，也是新生！因為當隧者甦醒之日，我們終將在祂的身軀下重逢！
Main_LahaiRoi_3_2_24_4,現在，就讓我們用佳餚與美酒，忘卻告別的悲傷，迎接新生的喜悅吧！
Main_LahaiRoi_3_2_24_5,不過，可注意別喝太多囉——要是明天在歸源之儀上出糗，我可就幫不到各位啦。
Main_LahaiRoi_3_2_24_6,怎麼了？你的表情有些緊張。
Main_LahaiRoi_3_2_24_7,……明天就要和那位伊摩爾祭司對峙了。
Main_LahaiRoi_3_2_24_8,我根據預設的不同情況模擬了共七十三個方案，但還是無法覆蓋全部可能。
Main_LahaiRoi_3_2_24_9,如果能建立一個包含所有情況的模型……考慮到目標系統……混沌態勢演化……局域化補償策略……
Main_LahaiRoi_3_2_24_10,之前在營地入口的發揮，你不是已經很擅長隨機應變了嗎？
Main_LahaiRoi_3_2_24_11,……那是因為，我認為前輩的方法很有效，就試著學習了一下。
Main_LahaiRoi_3_2_24_12,那時候，我有發揮上作用嗎？
Main_LahaiRoi_3_2_24_13,當然了。
Main_LahaiRoi_3_2_24_14,不錯，但還得練。
Main_LahaiRoi_3_2_24_15,太好了，呼……
Main_LahaiRoi_3_2_24_16,我明白了，我會爭取以後做得更好的。
Main_LahaiRoi_3_2_24_18,啾嚕，啾嚕啾嚕！
Main_LahaiRoi_3_2_24_19,小傢伙是不是有什麼話想說？
Main_LahaiRoi_3_2_24_20,啾嚕，啾嚕！
Main_LahaiRoi_3_2_24_21,我知道了！它是想讓我們給它取個名字吧。
Main_LahaiRoi_3_2_24_22,那個……既然我們接下來會是同伴，就叫它「伴伴」如何？
Main_LahaiRoi_3_2_24_23,啾嚕~
Main_LahaiRoi_3_2_24_24,哦？它看起來很喜歡嘛。
Main_LahaiRoi_3_2_24_25,那就這麼決定了。
Main_LahaiRoi_3_2_24_26,呼……太好了。
Main_LahaiRoi_3_2_24_27,{Male=大哥哥大姐姐;Female=兩位大姐姐}，要不要和我們一起去和日靈跳舞？
Main_LahaiRoi_3_2_24_28,阿克塞爾爺爺說，能和牧者一起跳舞的話，日靈也會開心的！
Main_LahaiRoi_3_2_24_29,唔，我對跳舞……
Main_LahaiRoi_3_2_24_30,我陪你們去跳舞吧。就去伴伴那裡，好嗎？
Main_LahaiRoi_3_2_24_31,好耶——
Main_LahaiRoi_3_2_24_32,無論如何，真正的對峙明天才會開始。
Main_LahaiRoi_3_2_24_33,今晚就好好休息一下吧，莫寧。
Main_LahaiRoi_3_2_24_34,……嗯，前輩也是。
Main_LahaiRoi_3_2_24_35,啾……啾嗚……
Main_LahaiRoi_3_2_24_36,……嘁。
Main_LahaiRoi_3_2_24_37,來了多餘的人啊。
Main_LahaiRoi_3_2_24_38,既然如此，現在就也不必太過緊張了，對吧？
Main_LahaiRoi_3_2_24_39,"晚宴上，莫寧對於明天和伊摩爾的對峙十分緊張，得知你認為她做得很好後，她才感到放鬆一些。你們為救下的日靈取名為伴伴，宴會後半，你囑託莫寧好好休息。
暗處，似乎有一隻日靈被汙染了。"
Main_LahaiRoi_3_2_25_1,……真是有莫寧風格的形容。
Main_LahaiRoi_3_2_25_2,雖然不知道「矩尺座13號行星」在哪裡，但能看出她的位置就好。
Main_LahaiRoi_3_2_26_1,……前輩？
Main_LahaiRoi_3_2_26_2,已經不用演戲了，還要繼續使用這個身分嗎？
Main_LahaiRoi_3_2_26_3,……也許有人會在暗處偷聽，防止暴露身分也是有必要的。
Main_LahaiRoi_3_2_26_4,要……一起坐一會兒嗎？
Main_LahaiRoi_3_2_26_5,腿的情況還好嗎？
Main_LahaiRoi_3_2_26_6,……唔，還是被你發現了啊。
Main_LahaiRoi_3_2_26_7,它運行了一天，能量有些不足。我本來想等到充能完成，再回去找你的。
Main_LahaiRoi_3_2_26_8,畢竟充能時，我沒辦法行動。被你看到這個樣子的話，我會覺得，有點丟人……
Main_LahaiRoi_3_2_26_9,會難受嗎？
Main_LahaiRoi_3_2_26_10,已經不會了。
Main_LahaiRoi_3_2_26_11,在擁有這副義肢之前，我因為先天的疾病，一直要坐在輪椅上。
Main_LahaiRoi_3_2_26_12,相比那時，我已經不用再為無法行動的身體困擾……
Main_LahaiRoi_3_2_26_13,也終於……能去追逐，想要追逐的東西了。
Main_LahaiRoi_3_2_26_14,這裡的星空很美。
Main_LahaiRoi_3_2_26_15,我喜歡星星。
Main_LahaiRoi_3_2_26_16,拉海洛地處極地冰原之下，這裡的星星，實際上全部都是大氣擬造陣列創造出的光點。
Main_LahaiRoi_3_2_26_17,曾經，有一個人這麼告訴我——
Main_LahaiRoi_3_2_26_18,「正因為能看到星星，人類才會對天空之外的世界產生好奇。」
Main_LahaiRoi_3_2_26_19,「所以，星空是屬於人類的浪漫。」
Main_LahaiRoi_3_2_26_20,很有趣的說法。
Main_LahaiRoi_3_2_26_21,很浪漫的想像。
Main_LahaiRoi_3_2_26_22,我也這麼想。
Main_LahaiRoi_3_2_26_23,但……除此之外，我還覺得只是抵達星空依然不夠。
Main_LahaiRoi_3_2_26_24,總有一天，我們會用自己的雙手，締造出比星空更浪漫更恆久的奇蹟。
Main_LahaiRoi_3_2_26_25,我是這樣期望著走到這裡的。而現在……就是我要用這雙腿，邁出的第一步。
Main_LahaiRoi_3_2_26_26,這樣的話——
Main_LahaiRoi_3_2_26_27,就必須要讓換日儀式成功，對吧？
Main_LahaiRoi_3_2_26_28,沒錯，利用換日儀式，我們就能取得隧者的核心能源部件。
Main_LahaiRoi_3_2_26_29,之後，利用多相態能量轉換模組……經過超導傳輸網路……向基態神經接口注入拉貝爾能量……
Main_LahaiRoi_3_2_26_30,實行三階段活化協議……反相諧振模型……開啟掘進……最終生成相控陣能量場……
Main_LahaiRoi_3_2_26_35,離這雙腿充能完成，還有一點時間……我們，再看一會兒星星吧。
Main_LahaiRoi_3_2_26_36,啾，啾嚕！啾嚕啾嚕！
Main_LahaiRoi_3_2_26_37,別著急，伴伴……我這就去把前輩喊醒……
Main_LahaiRoi_3_2_26_38,……莫寧？
Main_LahaiRoi_3_2_26_39,前輩，你醒了！
Main_LahaiRoi_3_2_26_40,情況有些不對，浮光林裡好像出事了。
Main_LahaiRoi_3_2_26_41,"你在一處能看見星空的地方找到了莫寧，她告訴了你她的理想：用人類的雙手，締造出比星空更加偉大的奇蹟。為此，她必須要讓拉海洛的換日儀式成功。
次日，浮光林中有異動傳來。"
Main_LahaiRoi_3_2_28_1,怎、怎麼會有這種事……救命啊！
Main_LahaiRoi_3_2_28_2,小心，別被捲進虛質磁暴裡！
Main_LahaiRoi_3_2_29_1,日靈……有許多日靈都已經進入浮光林了！
Main_LahaiRoi_3_2_29_2,如果那裡發生虛質磁暴的話……不，我不敢想！
Main_LahaiRoi_3_2_3_1,{PlayerName}——這裡！
Main_LahaiRoi_3_2_3_2,琳奈，好久不見。
Main_LahaiRoi_3_2_3_3,好久不見！就在昨天，我剛剛通過了所有的入學測試！
Main_LahaiRoi_3_2_3_4,所以——今天可是「星炬學院預科一年級學生琳奈」與你的第一次見面！
Main_LahaiRoi_3_2_3_5,恭喜你順利入學。
Main_LahaiRoi_3_2_3_6,什麼時候一起兜風？
Main_LahaiRoi_3_2_3_7,……雖然我很想現在就再去和你一起兜風，但作為「學生心理健康輔導」的重點關注對象，如果我第一天就違規，一定會被洛瑟菈老師抓去問話的。
Main_LahaiRoi_3_2_3_8,所以，就等到我研究出避開監視器的新路線——
Main_LahaiRoi_3_2_3_9,說起來，你也是收到了莫寧教授的郵件，來確認<te href=700013>海維夏</te>探測器的事吧？好像差不多到約定的時間了，我們要不要去門口等等她——
Main_LahaiRoi_3_2_3_10,材料的疲勞壽命……熱循環……邊界條件……初始應力狀態……
Main_LahaiRoi_3_2_3_11,檢測到違規行為，宿舍內禁止使用大功率電器。
Main_LahaiRoi_3_2_3_12,計算差值用的核心方程是……彈塑性轉換……循環強度係數……
Main_LahaiRoi_3_2_3_13,請遵守《星炬學院學生宿舍居住規範》！警告一次，警告兩次！
Main_LahaiRoi_3_2_3_14,係數沒有錯誤，是單位的問題？重新帶入計算的話……
Main_LahaiRoi_3_2_3_15,已確認警告無效！拘束模式，啟動！
Main_LahaiRoi_3_2_3_16,結論是需要更換更高強度的材料.……明天會上再討論一次吧。
Main_LahaiRoi_3_2_3_17,好了，剛好到約定見面的時間了。
Main_LahaiRoi_3_2_3_19,抱歉，讓你們久等了嗎？
Main_LahaiRoi_3_2_3_20,啊、哈哈，沒事沒事……不如說，就是莫寧教授你剛剛抬頭的時候，才正好到準點呢。
Main_LahaiRoi_3_2_3_21,你沒事吧？
Main_LahaiRoi_3_2_3_22,那個機器人沒事吧？
Main_LahaiRoi_3_2_3_23,……我沒事。
Main_LahaiRoi_3_2_3_24,嗯，只是暫時短路……它突然執行拘束條令，我以為是故障了。
Main_LahaiRoi_3_2_3_25,啊……我忘了卸下武器內的反應發生器，大功率電器是指這個……
Main_LahaiRoi_3_2_3_26,抱歉，因為和你們會面之後，需要回深空聯合參加會議，我想在那之前再驗算一遍數據。
Main_LahaiRoi_3_2_3_27,既然如此，我們盡快開始吧。
Main_LahaiRoi_3_2_3_29,雖然我的確還有日程安排，但……稍微寒暄一下的時間，還是有的。
Main_LahaiRoi_3_2_3_30,我不太清楚對你來說「好吃」的定義，所以將最新的研究帶來了。
Main_LahaiRoi_3_2_3_31,好耶！本布猜得果然沒錯，莫寧教授是個大好人！
Main_LahaiRoi_3_2_3_32,那就事不宜遲，我們邊吃邊聊！
Main_LahaiRoi_3_2_3_33,當然，宿舍我早就收拾好啦，來吧，隨便坐！
Main_LahaiRoi_3_2_3_34,你與琳奈在宿舍等待莫寧的到來。由於莫寧忙於思考，忘記關閉武器中的反應發生器，準時寶以大功率用電器為由想要抓捕她，卻被莫寧輕鬆制服。琳奈邀請你們去宿舍裡邊吃邊討論。
Main_LahaiRoi_3_2_30_1,孩子們，別驚慌，避難的方向在這邊。
Main_LahaiRoi_3_2_30_2,羅伊族還經歷過更大的災難呢，好好保護自己，活下去比什麼都重要！
Main_LahaiRoi_3_2_300_1,三天後。
Main_LahaiRoi_3_2_31_5,二位怎麼來了？浮光林內出現了虛質磁暴，現在不是進入的時候。
